Database ID,Database Title,Page ID,Page Title,Summary
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80cd-97ab-f31b9825e079,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-8065-9a10-d2d91c597c80,Untitled,
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-807e-b5a5-f48f0124db5b,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80d1-8f3b-ec668c9c4645,Untitled,P1
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80e0-aa71-ef60ddca78eb,Untitled,P3
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-803d-b060-e0f80e9183e8,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80aa-8cbe-e0145d041231,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80aa-a50b-eb1e708f3adf,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80b3-b278-fc5e4506be69,Untitled,P0
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-809c-9d49-c0843125e827,Untitled,P2
1adbf87d-7134-806c-913a-c747fc13fc51,📌 Prioritized Feature Table (P0-P3),1adbf87d-7134-80fa-addb-d822d310d4ff,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-8192-8e22-f1057ce3ff80,Untitled,no market place
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-81c6-8b54-eef899aaa54d,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-8121-934f-dc8856d5b6c7,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-8128-8c96-d3d92c4fd038,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-8152-bf7c-fc874f831d5e,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-816c-aa5b-cee1bc3e2224,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-8197-9845-c9171a162a39,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-81ae-96a2-f91c93c35b47,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-81e4-9d0f-cbf423b5d20d,Untitled,
1a4bf87d-7134-8172-806e-d6c25a257127,Untitled,1a4bf87d-7134-81f9-b786-c33f6c5c6278,Untitled,
12ebf87d-7134-8156-a7cc-f284627ec76f,Time lines (1),1a0bf87d-7134-8032-9b9b-df8769024233,Untitled,
12ebf87d-7134-8156-a7cc-f284627ec76f,Time lines (1),134bf87d-7134-8048-bb6b-daba22f11374,Untitled,
12ebf87d-7134-8156-a7cc-f284627ec76f,Time lines (1),12ebf87d-7134-81d4-9c06-dff3fb0aa8bf,Engineering,
184bf87d-7134-81ba-ad59-c6182160a945,Time lines (1),184bf87d-7134-8147-91a9-d4f0ff5b2bcb,Engineering,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-8103-ac0e-cb686b1c66cb,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-811f-bd27-f4b679608d1a,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-812c-b168-d84d7797e655,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-814c-ae53-ffe44dcce105,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-8154-9c5c-e2bf05395091,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-8166-b024-e590012f865c,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-81cc-b5f6-d522c77d473e,Untitled,no market place
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-81dc-bb86-ef1780537497,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-81f9-8cdf-ddfcb3dbb72a,Untitled,
15bbf87d-7134-8170-b029-c7fdeb60784e,Untitled,15bbf87d-7134-81fb-9b6f-e405b1a4f6cc,Untitled,
113bf87d-7134-811e-97bb-fa7f4100ce69,Sprint Information,113bf87d-7134-80cb-b9a5-cb95fabd9ac6,Untitled,"Sprint-13 is in the backlog with a requirements close date of December 12, 2024, and is scheduled to start on December 23, 2024, and end on January 17, 2025. Project tasks are not specified."
113bf87d-7134-811e-97bb-fa7f4100ce69,Sprint Information,113bf87d-7134-8192-afc0-d3c00c8edc82,Untitled,Rameez & Uzair
113bf87d-7134-811e-97bb-fa7f4100ce69,Sprint Information,113bf87d-7134-819b-9bad-c2bfb4a1eb86,Untitled,Product and Engineering
113bf87d-7134-811e-97bb-fa7f4100ce69,Sprint Information,113bf87d-7134-8112-9a3d-fd932cede23d,Untitled,No content
113bf87d-7134-811e-97bb-fa7f4100ce69,Sprint Information,113bf87d-7134-81bf-b7f8-cbeb4c21775f,Untitled,Rameez & Uzair
137bf87d-7134-81be-90cd-fc0051b528b2,Time lines (1),137bf87d-7134-81a1-9015-cf11372691e9,Engineering,
137bf87d-7134-814a-b56c-cd26697aa9f8,Time lines (1),137bf87d-7134-8198-8289-e47e2ffd1633,Engineering,
137bf87d-7134-8146-91d9-fb6b8bcb075f,Time lines (1),137bf87d-7134-8182-8279-f5b5223f8490,Engineering,
137bf87d-7134-81b9-afc4-cde5a1e2767d,Time lines (1),137bf87d-7134-8145-8bd2-ce19a3e37bbb,Engineering,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-812c-8a94-e77191141665,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-811c-b1be-f6fb08591414,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-8175-8712-d3f255239e8d,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-818a-b8eb-fd4b7dac99b7,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-81b2-b2f1-ec2badc5681a,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-81bd-8aa6-d447c6fbd329,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-811c-9426-c615f1288f29,Untitled,
123bf87d-7134-818c-986f-c109aabc74af,Untitled,123bf87d-7134-812a-a5f7-db17a9dcdecd,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-8113-aa3b-dd00b1c75bed,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-8120-8462-d42e3299bc8d,Untitled,no market place
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-8123-9235-f7394bf14307,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-8130-986f-ebaabbd4942b,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-8179-b012-db63d5750088,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-81a0-98e7-dd34a0069c11,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-81ad-bbfa-eb71c709c696,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-81b3-980e-fa85456861bb,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-81d6-9b3c-cc06f767f86a,Untitled,
123bf87d-7134-81f9-be88-cf89ae1bcb31,Untitled,123bf87d-7134-81fe-8f1e-eaa046919212,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8196-a366-ed02c3dceb76,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8148-bb62-d7513ee7dc0d,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8154-95b4-eb3d20d8d776,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-810a-8f37-d066c01f7de3,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8199-9659-ec598eef3b84,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8135-b591-e853efb507dd,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8174-bc03-d36615e8642d,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8116-9c55-d23793e8e8f6,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8186-aa3e-d458adc13429,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8121-bbbf-f69aa3fb0175,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-811a-992a-f4d86f4bdbb6,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-81cb-820e-f0375302a05d,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-819e-8845-e16813e294c0,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8155-8823-d2fecd45be25,Untitled,
113bf87d-7134-813b-894d-f9aeb41a5fa8,Deliverables,113bf87d-7134-8186-8030-e94b1edf4c12,Untitled,
2c5582ce-c63d-4ef7-b257-0279a4a8ae44,Time lines (1),1479c667-e277-466b-a653-6f7e54ae8e63,Engineering,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,189c8e7c-5a1c-49b1-be92-c75b8924980f,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,1ba79e81-b950-4826-aa90-d246b0a07fd3,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,a37bec0d-f966-4ae9-bbcc-2bae421a9af6,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,b658b9c7-34b7-4863-8f01-002cfb538e2c,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,d9adf5d5-4ff9-4914-9fbe-75f4d79081a6,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,df07fdff-24bc-416b-afc5-5731ab7e18fc,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,fbfd5795-f420-4d7f-83a5-a83df74e8393,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,2035c302-65e5-4948-8a59-5d2eee75e8cf,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,423a41e1-7a16-47fb-9ea1-4b49ca0be143,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,4d9cc1b6-6763-43a7-b8d7-335e17149fb9,Untitled,
d2a31cf7-5d55-491a-bf9a-380e76a3e83b,Untitled,d61c2bbf-2839-4a4d-8dd1-aa62476c2c32,Untitled,
622da54d-90f6-456a-aed1-aee729873eee,Untitled,26038661-ad5f-4df5-8e9f-d99098ae8a03,Untitled,
622da54d-90f6-456a-aed1-aee729873eee,Untitled,9ee1220c-0228-4a9e-b325-c741d8279e7a,Untitled,
622da54d-90f6-456a-aed1-aee729873eee,Untitled,e1ff4d00-0edb-4a4e-9d6d-3c10dde8549f,Untitled,
4e439c1a-d942-43ec-b4f3-f0afe51cbe24,Untitled,672d15e9-e9b6-4bc9-9881-96e251206e44,Untitled,
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,04286ace-0f74-4389-b79a-788c03cfe43c,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,08f551ee-5950-45d4-a387-fd9b286142d5,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,22af65b8-5b2a-4331-a2eb-af35e9ae9e9b,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,2b7758e1-46f5-4558-a4d1-31f19fa0c1a4,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,2b8a4765-ca20-412a-a6cc-5d2e66ee8856,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,3c099627-ce2a-4ffd-968d-92a85d7ec793,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,3dbbc4e0-fb3c-4418-a5bf-59ed39fcf172,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,77734a52-5fae-41da-9b3d-e820de26b0e7,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,8ac25d14-d432-498c-bf2c-2afb80418285,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,a228a87b-8331-4a63-8d1f-ec81a027de2d,Untitled,
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,a6a239c0-7dd6-491f-b382-add57497d447,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,ada1c66f-ad9a-413f-ac25-830ff8b978be,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,b86271da-05d4-4895-a2d5-e0e92e581ed6,Untitled,v2
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,c68ceaf6-eb59-4ba0-8cc2-ccdb19632dae,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,d2acb5a1-448a-45a5-89c0-df5991a6247f,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,fcc3d248-5464-4d46-856f-9f9f29468703,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,0ab7398e-4da2-42bf-b104-66a75f6ce6f7,Untitled,v1
f0867aa7-99e0-4249-8e0a-2bc56b10f035,Untitled,f8728258-bca2-4c48-b554-fdb0f3c77bce,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,0a5a45d7-8804-4603-81b1-0e42384a8e58,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,0d4b9eb7-ce18-4c17-b5b9-4e26de7dd328,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,42f78bff-e6ff-4a2c-9132-f5627993eb1b,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,5ab3c56c-f9ec-48df-bb6c-2d663576f92b,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,757c92e9-74ba-41f4-b084-9a137f55e6b1,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,8ca3748b-7a76-4b5d-8633-29a7be8187a3,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,a7ed6a83-6db0-4da2-952a-129d8ad90331,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,bffe0130-f497-445f-ab3f-dc3134d635c7,Untitled,v2
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,cef907a1-18a5-4d4e-8f70-05e4ad19a556,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,deb28f7e-35b0-49e7-ad5b-7e4163d45ff4,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,2378cba8-3d52-4ee0-8df4-70e6e29d19ee,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,3b6901ae-7e6f-4b1b-bbde-23b3261b6e3d,Untitled,v1
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,49f2cdb9-3f8f-4805-bd1f-3a36c4a38955,Untitled,v2
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,53ce078b-c4d4-4f26-9620-33f6446f175c,Untitled,
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,83bf8484-8bea-49b0-a6ff-247f3ba7cfd8,Untitled,v2
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,85526d2a-8fc7-411a-bfeb-7532dc6b077f,Untitled,v2
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,887e6de9-5831-4c32-82c4-33b6de7ef55d,Untitled,v2
4c2084da-35c9-40fa-b803-56057cec54c8,Untitled,a97d308d-5e21-4d02-95af-a6a753f45914,Untitled,v2
5c263ff1-52e1-4afa-93d4-c0eb26e31c51,Untitled,d1fbbad8-c4d5-40e2-a7dc-3ad8310105a0,Untitled,
